"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.35919505295225e-14,0.352718725857803,0.743,0.693,2.77207831049612e-10,"2","OAZ1"
1.57867979885916e-14,0.95547111474635,0.32,0.244,3.21971744977325e-10,"2","CDKN1A"
1.69707899305358e-14,1.00386573864904,0.323,0.25,3.46119260633277e-10,"2","FOSL2"
2.30869108986239e-14,0.437759077923947,0.671,0.553,4.70857547777434e-10,"2","CTSS"
4.0688762156712e-14,0.264723092103953,0.815,0.814,8.29847304186141e-10,"2","RPL6"
1.24220954575621e-13,0.529905524344786,0.54,0.489,2.53348636856979e-09,"2","ACTR2"
1.39501478290536e-13,0.916965594561954,0.251,0.174,2.84513264973548e-09,"2","CD4"
1.64572553222875e-13,0.809415246906714,0.35,0.279,3.35645722298053e-09,"2","SOCS3"
3.19481677433582e-13,1.11766893947593,0.277,0.21,6.5158288112579e-09,"2","PTPRE"
3.43490863560042e-13,0.901858846456067,0.314,0.239,7.00549616230707e-09,"2","BASP1"
4.85715498546696e-13,2.71609654968745,0.278,0.216,9.90616759285987e-09,"2","S100A8"
7.66705437103432e-13,0.286432091496966,0.75,0.728,1.56369573897245e-08,"2","RPL27"
8.23879396116091e-13,0.780889462893013,0.337,0.267,1.68030202837877e-08,"2","PLXDC2"
1.39532515221177e-12,0.367115929494123,0.741,0.729,2.84576564793591e-08,"2","ITM2B"
3.78159651141974e-12,0.647941942869849,0.385,0.316,7.71256608504056e-08,"2","SAMHD1"
4.73217222013457e-12,0.800220393402834,0.351,0.295,9.65126524296446e-08,"2","LAMTOR4"
7.70668424651248e-12,0.398873271826001,0.622,0.601,1.57177825207622e-07,"2","COX4I1"
5.92252710767205e-11,0.7041055709145,0.332,0.271,1.20789940360971e-06,"2","ARPC1B"
8.51078954948591e-11,0.811378914586307,0.324,0.264,1.73577552861765e-06,"2","GADD45B"
2.94176126096859e-10,0.885460338456826,0.3,0.245,5.99972209174544e-06,"2","LAP3"
7.89269212919919e-10,0.921114355511599,0.274,0.219,1.60971455975018e-05,"2","IFNGR1"
2.45480796796526e-09,0.529421096459136,0.484,0.439,5.00658085066514e-05,"2","IER2"
2.83486408206209e-09,0.744741993661951,0.317,0.26,5.78170529536563e-05,"2","C1orf162"
4.72040248514683e-09,0.440757601109894,0.524,0.489,9.62726086845696e-05,"2","ARPC5"
5.27360056569686e-09,0.699933112389372,0.321,0.265,0.000107555083537388,"2","ID2"
5.38099517943651e-09,0.874447087445194,0.261,0.211,0.000109745396684608,"2","PLSCR1"
6.97440442464571e-09,0.568789224714004,0.41,0.367,0.000142242978240649,"2","H2AFY"
7.21970004274257e-09,0.73717137065233,0.325,0.286,0.000147245782371735,"2","GDI2"
8.41754540434582e-09,0.992815366970015,0.329,0.292,0.000171675838521633,"2","SERPINB1"
8.44037957271999e-09,0.340145116373649,0.474,0.401,0.000172141541385624,"2","CYBB"
8.62418081841191e-09,0.451450177282954,0.416,0.348,0.000175890167791511,"2","MARCKS"
1.14157372789828e-08,0.392720739627791,0.554,0.548,0.000232823961804855,"2","ATP5MG"
1.91944343855823e-08,0.581838063845601,0.361,0.321,0.00039147048929395,"2","PSME1"
5.86890866673536e-08,0.716009732172653,0.258,0.209,0.00119696392258068,"2","DRAP1"
8.47681571362362e-08,0.457860044416085,0.466,0.433,0.00172884656479354,"2","ATF3"
8.50748108492623e-08,0.872802612054701,0.345,0.304,0.00173510076727071,"2","C5AR1"
1.13242473014803e-07,0.73335499605019,0.273,0.223,0.00230958023713692,"2","TLN1"
2.57699237823e-07,0.390060641841926,0.534,0.466,0.00525577595540009,"2","C1QA"
3.20412435568864e-07,0.677566956577418,0.301,0.258,0.00653481162342699,"2","RAB31"
3.92104873555482e-07,0.505939623316936,0.423,0.367,0.00799697889616406,"2","OLR1"
9.28490952659154e-07,0.726729463836953,0.291,0.251,0.0189365729794835,"2","DDX21"
1.22057254123883e-06,0.760468781931953,0.284,0.249,0.024893576978566,"2","MGAT1"
2.01189725824769e-06,0.413860154849711,0.466,0.454,0.0410326445819615,"2","CTSH"
2.15568590290844e-06,0.634634308458361,0.319,0.289,0.0439652139898176,"2","PRELID1"
4.91235129545993e-06,0.878471629469407,0.302,0.264,0.100187404670905,"2","CXCL8"
8.89041860128896e-06,0.253295996092382,0.619,0.637,0.181320087373288,"2","EEF1B2"
1.11275120908259e-05,0.581260802808913,0.322,0.294,0.226945609092394,"2","CAPZB"
1.12566595629777e-05,0.424059424142059,0.53,0.537,0.22957957178693,"2","ZFAND5"
1.2120324160083e-05,0.387847581198677,0.431,0.42,0.247194011244892,"2","HNRNPA3"
1.27434045097537e-05,0.278656121022154,0.536,0.538,0.259901734976426,"2","COX7C"
1.36875022616909e-05,0.324995006638166,0.563,0.582,0.279156608627187,"2","RPL4"
1.62140019341413e-05,0.499158436477954,0.32,0.283,0.330684569446811,"2","CD53"
1.89218429066233e-05,0.372123398242749,0.467,0.467,0.385910986080582,"2","NCL"
2.23812777799459e-05,0.491998712705793,0.276,0.238,0.456466160321996,"2","STK4"
2.47905328710944e-05,0.440291851394829,0.409,0.393,0.505602917905969,"2","ACTR3"
2.98660467173786e-05,0.397741482741381,0.523,0.472,0.609118022800937,"2","C1QB"
5.03907413928421e-05,0.470249407506295,0.394,0.388,1,"2","ARL6IP5"
5.64965220651779e-05,0.560636555451646,0.28,0.25,1,"2","SKIL"
5.65347758837116e-05,0.752901245823743,0.253,0.226,1,"2","LYN"
5.90762848371525e-05,0.378454806651659,0.462,0.472,1,"2","SUB1"
6.26999338085365e-05,0.726616672309775,0.279,0.255,1,"2","NABP1"
6.34053676813799e-05,0.274226898099049,0.824,0.81,1,"2","DUSP1"
8.63101450305371e-05,0.521489820044956,0.292,0.266,1,"2","SELENOK"
0.000102280081353249,0.597058466559619,0.311,0.292,1,"2","QKI"
0.000148190039641268,0.312109461689338,0.395,0.363,1,"2","EMP3"
0.000209285877365172,0.379412960791258,0.502,0.509,1,"2","NAP1L1"
0.000214734365273159,0.557560463771646,0.342,0.328,1,"2","CFLAR"
0.000236889209871182,0.540898248604677,0.336,0.321,1,"2","MOB1A"
0.000249132981658433,0.370309019259207,0.334,0.302,1,"2","CCDC88A"
0.000386938703495018,0.564330851732297,0.275,0.256,1,"2","ARPC4"
0.00046498966801923,0.344922404456494,0.432,0.436,1,"2","COMMD6"
0.000472092211600924,0.352236046304155,0.416,0.417,1,"2","SRRM1"
0.00060900029095733,0.543845521911549,0.331,0.324,1,"2","CELF2"
0.000640267685393699,0.375164843758562,0.383,0.38,1,"2","CIB1"
0.00065017654634663,0.457420943436203,0.306,0.285,1,"2","RASGEF1B"
0.000763978061917417,0.387698100334211,0.362,0.353,1,"2","PPIB"
0.000807059642764691,0.46891666508678,0.367,0.366,1,"2","TPI1"
0.000851576569696208,0.262325641455139,0.516,0.526,1,"2","UQCRB"
0.00120625966061832,0.492265303852498,0.267,0.248,1,"2","ENY2"
0.00139560216815274,0.443406029575354,0.38,0.385,1,"2","CLIC1"
0.00195589923422872,0.710145568017966,0.252,0.235,1,"2","IER5"
0.00214567867435916,0.377408204578473,0.395,0.405,1,"2","SRSF3"
0.00284723102398926,0.433195450220958,0.359,0.36,1,"2","EIF3K"
0.00308078545893674,0.329299109225062,0.452,0.466,1,"2","ATP5MPL"
0.00373596351149684,0.369192216904834,0.341,0.331,1,"2","SH3BGRL"
0.00447548335711888,0.288268999158968,0.476,0.507,1,"2","COX6B1"
0.00529269426879945,0.558654635508003,0.259,0.247,1,"2","DPYSL2"
0.00670068244985625,0.381380511391783,0.339,0.337,1,"2","PPP1R15A"
0.00726085847082988,0.564037930665204,0.255,0.244,1,"2","RNF149"
0.00734077446774114,0.469652691938473,0.316,0.311,1,"2","KLF4"
0.0084021766842568,0.348313284085183,0.394,0.403,1,"2","MBNL1"
0.00866396355780031,0.56366958903798,0.273,0.268,1,"2","YPEL5"
0,3.46302531750905,0.85,0.141,0,"3","MARCO"
0,4.32002419342908,0.719,0.046,0,"3","MCEMP1"
0,2.52751093923055,0.935,0.266,0,"3","MRC1"
0,4.60094384887471,0.698,0.046,0,"3","RETN"
0,4.22083586789617,0.577,0.048,0,"3","INHBA"
0,5.27706322280736,0.421,0.019,0,"3","FABP4"
4.39109207704135e-302,2.65505380633467,0.759,0.147,8.95563229112584e-298,"3","SLC11A1"
3.87797012251527e-226,2.28486389908884,0.818,0.26,7.90912006486989e-222,"3","MSR1"
1.57282267044344e-221,2.15674680736822,0.861,0.31,3.20777183636941e-217,"3","FBP1"
6.27432064413468e-197,1.94241584168555,0.841,0.293,1.27964769537127e-192,"3","MS4A7"
6.00912279438672e-195,2.30301293078984,0.66,0.167,1.22556059391517e-190,"3","SERPINA1"
6.75994778958325e-192,1.70284635190428,0.914,0.368,1.3786913516855e-187,"3","ALOX5AP"
2.14128374404468e-180,3.25201073394896,0.355,0.042,4.36714819597913e-176,"3","PPARG"
3.76236221208055e-180,2.35869624699186,0.65,0.177,7.67333773153828e-176,"3","GCHFR"
6.61979028972847e-180,2.79276750097864,0.44,0.071,1.35010622959012e-175,"3","PNPLA6"
3.49990039658866e-175,2.122022185314,0.715,0.225,7.13804685884258e-171,"3","LTA4H"
2.46221746244753e-172,1.58463143368721,0.944,0.497,5.02169251466174e-168,"3","GRN"
2.69306937751152e-171,1.68769761917903,0.85,0.322,5.49251499543474e-167,"3","OLR1"
1.33537941649629e-170,1.10902092427966,0.994,0.843,2.72350631994418e-166,"3","S100A11"
1.32292018699443e-166,0.724951035828243,0.918,0.401,2.69809572137513e-162,"3","S100A9"
6.51152501013405e-162,2.36877079846919,0.511,0.11,1.32802552581684e-157,"3","LPL"
1.67186049430192e-158,1.5518302854449,0.932,0.499,3.40975947812876e-154,"3","S100A4"
4.89994809930752e-156,1.64408568391587,0.829,0.323,9.99344414853769e-152,"3","ACP5"
4.43045622089286e-152,1.51136382137256,0.849,0.341,9.03591546251098e-148,"3","CD52"
1.15069657558445e-150,2.48573456420982,0.389,0.064,2.34684566590449e-146,"3","TREM1"
6.20368690888266e-150,1.69783619870576,0.821,0.386,1.26524194506662e-145,"3","TSPO"
3.90785476825799e-146,2.14960595853179,0.563,0.149,7.97006979986218e-142,"3","VSIG4"
6.55748714449136e-145,2.73160382405334,0.372,0.062,1.33739950311901e-140,"3","ARRDC4"
1.81610048472757e-142,1.0398237836181,1,0.959,3.70393693860188e-138,"3","FTL"
1.72881346001649e-139,1.1499181800648,0.983,0.643,3.52591505170364e-135,"3","CTSD"
5.26056267123675e-138,0.925135153804225,1,0.956,1.07289175679873e-133,"3","FTH1"
6.08754312457439e-137,1.72208180246069,0.627,0.186,1.24155442025695e-132,"3","CXCL3"
2.78668508811001e-135,1.30436245747706,0.915,0.428,5.68344423720037e-131,"3","C1QA"
2.55294953115227e-134,1.79837350901538,0.597,0.175,5.20674056878505e-130,"3","SNX10"
9.48265443433823e-134,0.815608116601761,0.62,0.182,1.93398737188328e-129,"3","S100A8"
1.05458070553385e-133,2.1901083192043,0.46,0.105,2.15081734893629e-129,"3","SPN"
1.34180885378759e-133,1.68096257147958,0.673,0.223,2.73661915729978e-129,"3","C1orf162"
3.15053677864705e-133,1.5295670612524,0.761,0.29,6.42551976005065e-129,"3","RGCC"
3.59848190797517e-132,2.13351232566841,0.485,0.117,7.33910385131535e-128,"3","GLIPR2"
1.10573202173696e-130,1.03978576696332,0.989,0.706,2.25514045833254e-126,"3","VIM"
1.85227018414089e-130,2.05007044390426,0.546,0.154,3.77770504055534e-126,"3","ALOX5"
2.1318166095218e-129,1.90589317985425,0.54,0.148,4.34783997511971e-125,"3","GLRX"
4.09378885547814e-126,1.33831543550849,0.853,0.361,8.34928237074767e-122,"3","CD68"
1.99886653054444e-115,1.0861334346387,0.937,0.577,4.07668828904538e-111,"3","CSTB"
3.50741027137551e-114,2.43406147807128,0.323,0.058,7.15336324847035e-110,"3","ADAMTSL4"
4.29751994435762e-111,2.42013387028291,0.329,0.062,8.76479192651736e-107,"3","OSCAR"
3.41323154888953e-108,1.11898094461368,0.9,0.433,6.96128574396019e-104,"3","C1QB"
3.74881669833838e-108,1.35796703131917,0.804,0.369,7.64571165626113e-104,"3","CYBB"
1.17579067643708e-106,0.80312950739575,0.941,0.46,2.39802508459342e-102,"3","APOC1"
8.39293653026944e-105,1.86940057806963,0.441,0.116,1.71173940534845e-100,"3","B3GNT5"
1.78701578933512e-104,1.44759869679628,0.639,0.232,3.64461870234897e-100,"3","FCGR3A"
1.44155656566373e-101,1.13417260769727,0.909,0.563,2.94005461567117e-97,"3","GLUL"
8.37189221406401e-101,1.40157005785865,0.505,0.157,1.70744741705835e-96,"3","CCL18"
4.09097214112269e-100,1.79182305996324,0.438,0.117,8.34353768181972e-96,"3","MMP19"
7.36521508367732e-100,1.74530930702665,0.432,0.114,1.50213561631599e-95,"3","SMIM25"
3.21912741491347e-98,1.67331133795792,0.552,0.192,6.56541036271603e-94,"3","ALDH2"
4.42547740256678e-97,1.67711733373621,0.528,0.178,9.02576116253494e-93,"3","NCEH1"
3.84113510883157e-96,1.88064196466777,0.367,0.088,7.833995054462e-92,"3","PDK4"
1.98639969035175e-95,1.6643208241954,0.52,0.17,4.05126216847239e-91,"3","ADGRE5"
4.06036115303376e-91,1.20509594226844,0.642,0.242,8.28110657161235e-87,"3","DAB2"
8.73082007243002e-90,1.35463971808437,0.61,0.23,1.7806507537721e-85,"3","PLIN2"
3.46314874643058e-89,1.44563472474068,0.6,0.236,7.06309186834517e-85,"3","GPCPD1"
3.97529398158881e-89,2.27420939729174,0.262,0.048,8.10761207545038e-85,"3","ANPEP"
4.81127871662698e-88,1.27882321649598,0.713,0.332,9.81260294256072e-84,"3","CD164"
2.62094744146207e-87,1.67537723355299,0.451,0.138,5.34542230686189e-83,"3","NCF2"
1.93769253604084e-86,0.978063230344278,0.954,0.684,3.95192392725529e-82,"3","S100A10"
5.35743326845598e-86,1.33840598302945,0.645,0.268,1.0926485151016e-81,"3","CCDC88A"
1.21690030738607e-85,2.06234096761708,0.369,0.1,2.48186817691389e-81,"3","TGM2"
2.0726124944873e-85,1.89653071066845,0.404,0.119,4.22709318250684e-81,"3","ADAM17"
6.0588155408829e-85,1.95202914734804,0.389,0.11,1.23569542956307e-80,"3","STXBP2"
6.2250575978909e-84,1.66720379529287,0.438,0.136,1.26960049708985e-79,"3","LRP1"
1.47543248119371e-82,1.35214790268074,0.623,0.262,3.00914454539457e-78,"3","CXCL16"
5.02975806687856e-81,1.35932398508287,0.563,0.218,1.02581915773988e-76,"3","FLNA"
1.87447120946984e-80,1.43724728998561,0.546,0.21,3.82298403171374e-76,"3","RNF149"
2.49557278344676e-79,1.05672273284386,0.833,0.478,5.08972069183966e-75,"3","ANXA5"
2.95124609456041e-79,0.844529769718656,0.944,0.561,6.01906640985596e-75,"3","HLA-DRB5"
7.72198065200418e-79,1.63030745837294,0.477,0.166,1.57489795397625e-74,"3","ABL2"
5.26946345665303e-77,0.947692556905108,0.86,0.503,1.07470707198439e-72,"3","SDCBP"
1.28735833912095e-76,1.60629767968835,0.435,0.143,2.62556733263718e-72,"3","CYP27A1"
1.5167159154622e-76,1.29648803538108,0.505,0.176,3.09334210958516e-72,"3","CD163"
2.87630438281387e-76,0.886002300305376,0.926,0.675,5.86622278874888e-72,"3","TXNIP"
2.91725457388829e-76,1.12837175536758,0.725,0.361,5.94974070344517e-72,"3","FCGRT"
4.37736050557362e-76,1.48499933521076,0.477,0.172,8.9276267511174e-72,"3","SNX2"
9.67621854615056e-76,1.40037522210457,0.542,0.209,1.97346477248741e-71,"3","HEXB"
1.67916448140747e-75,1.12806315312796,0.779,0.426,3.42465595983054e-71,"3","LRRFIP1"
1.18636629962102e-74,0.642336191127313,0.741,0.336,2.41959406807707e-70,"3","FABP5"
3.00729282875594e-74,1.51503070735684,0.489,0.183,6.13337372424774e-70,"3","NUPR1"
3.2993340001925e-74,0.939681150998826,0.855,0.497,6.7289916933926e-70,"3","CD44"
6.89714408646081e-74,0.993009575417454,0.792,0.413,1.40667253643368e-69,"3","CTSC"
5.13456733419042e-73,1.83181819996628,0.319,0.085,1.04719500780814e-68,"3","SEPT11"
8.74131627347024e-72,0.756399337428992,0.951,0.653,1.78279145397426e-67,"3","SH3BGRL3"
2.7228630522913e-71,1.61723933063332,0.338,0.093,5.55327919514811e-67,"3","THBD"
2.2252341929499e-70,0.842077341407444,0.906,0.517,4.53836513652132e-66,"3","LAPTM5"
3.43943085767812e-69,1.71826036219838,0.343,0.1,7.01471923423453e-65,"3","COLEC12"
7.29085458779032e-69,0.730877177054221,0.912,0.537,1.48696979317984e-64,"3","CTSS"
1.19453559239377e-67,0.980960179677361,0.326,0.088,2.4362553406871e-63,"3","VCAN"
1.32304748005617e-67,0.680873916994925,0.997,0.614,2.69835533557455e-63,"3","LYZ"
1.50275100845514e-67,0.93623468980437,0.815,0.467,3.06486068174426e-63,"3","RHOB"
1.40065794619266e-66,0.933617975078195,0.727,0.348,2.85664188125993e-62,"3","LIPA"
2.68116439104766e-66,1.07342708620259,0.552,0.221,5.46823477554169e-62,"3","HBEGF"
9.96859033336701e-66,0.735818715475288,0.961,0.553,2.0330939984902e-61,"3","TYROBP"
3.52985228239863e-65,1.89258482601785,0.341,0.104,7.199133729952e-61,"3","SCD"
3.54602158412715e-65,0.865363525159383,0.867,0.54,7.23211102082733e-61,"3","YBX1"
3.43445212484983e-64,1.23188589966315,0.588,0.267,7.00456510863123e-60,"3","GSTO1"
7.99916698413223e-64,1.78408105224325,0.296,0.082,1.63143010641377e-59,"3","EGR2"
1.38479542692889e-63,1.06011382226227,0.724,0.381,2.82429027322147e-59,"3","RTN4"
2.50364311387363e-63,1.9277882870796,0.261,0.065,5.10618013074528e-59,"3","SVIL"
4.08428142317441e-63,1.70000010983424,0.296,0.081,8.32989196256421e-59,"3","ABCG1"
1.38028336407384e-62,1.66278651920289,0.336,0.103,2.81508792102859e-58,"3","ACER3"
1.49251928135409e-62,1.30509360571343,0.443,0.163,3.04399307432167e-58,"3","VASP"
1.51599214892658e-62,1.20820794727843,0.458,0.169,3.09186598773576e-58,"3","SLCO2B1"
1.54168682301546e-61,1.65078798035013,0.352,0.114,3.14427027554004e-57,"3","ITGAM"
2.75484200639215e-61,1.56747995167849,0.389,0.137,5.61850027203679e-57,"3","PGD"
2.88175488082846e-61,0.955437292213867,0.687,0.342,5.87733907944965e-57,"3","TIMP2"
4.17270729418601e-61,1.2476687424141,0.534,0.233,8.51023652649236e-57,"3","ATP6AP1"
3.05256368678453e-60,1.67452653697864,0.554,0.28,6.22570363919705e-56,"3","FN1"
2.04283157918155e-59,0.903983506008729,0.764,0.417,4.16635500574076e-55,"3","ATP6V0B"
2.77101855196061e-59,1.37819275131663,0.446,0.174,5.65149233672367e-55,"3","CORO1C"
2.81344673051705e-59,0.836608204446736,0.742,0.371,5.73802460688953e-55,"3","CAPG"
8.6890455193759e-59,0.90058004153079,0.779,0.473,1.77213083367671e-54,"3","ANXA1"
1.53380194043832e-57,0.690890911504681,0.958,0.774,3.12818905752395e-53,"3","MYL6"
3.05290185451057e-57,0.845629960690297,0.849,0.541,6.22639333227431e-53,"3","BRI3"
4.54612976222959e-57,0.709821511919742,0.894,0.493,9.27183165006724e-53,"3","FCER1G"
4.62060016039331e-57,1.28141135809113,0.403,0.147,9.42371402712216e-53,"3","ARL4A"
1.64359325820497e-56,1.09813314447468,0.556,0.249,3.35210845010904e-52,"3","PLXDC2"
1.89251508462877e-56,1.2417679022655,0.489,0.206,3.85978451510038e-52,"3","GRINA"
2.34541996865368e-56,0.927326315443119,0.727,0.394,4.78348402606917e-52,"3","ATP6V1F"
2.40148523067667e-56,0.276940345161719,0.801,0.354,4.89782912796507e-52,"3","GPNMB"
9.08637014312212e-56,1.58782879099202,0.293,0.087,1.85316519068976e-51,"3","SIGLEC1"
1.71113830308575e-55,1.07823500449584,0.631,0.324,3.48986656914339e-51,"3","NOP10"
3.25348578954638e-55,1.75133805249549,0.258,0.07,6.63548426777985e-51,"3","SLFN11"
6.07475028486004e-55,0.949393169258352,0.674,0.361,1.23894532059721e-50,"3","GSN"
9.52126716390431e-55,0.841210242368529,0.603,0.277,1.94186243807828e-50,"3","C5AR1"
2.26925782378285e-54,0.947662022698986,0.617,0.296,4.62815133160512e-50,"3","SAMHD1"
4.98023802205503e-54,1.15610126000737,0.451,0.182,1.01571954459812e-49,"3","EVL"
8.54068263582926e-54,0.672692534044026,0.932,0.662,1.74187222357738e-49,"3","CYBA"
4.07050888859274e-53,1.1000581919234,0.528,0.233,8.30180287828489e-49,"3","CLEC7A"
5.52103964751915e-53,0.868153650180179,0.789,0.506,1.12601603611153e-48,"3","ELOB"
7.22246971483441e-53,0.991819749575091,0.614,0.304,1.47302269834048e-48,"3","LAMP1"
7.92238615826746e-53,0.783173057552121,0.696,0.369,1.61577065697865e-48,"3","IFI6"
6.58512333834187e-52,1.14522458155233,0.475,0.206,1.34303590485482e-47,"3","EML4"
6.77591107072961e-52,1.37879821770927,0.4,0.157,1.3819470628753e-47,"3","PTPN12"
7.95471535921766e-52,0.867381781709234,0.617,0.298,1.62236419751244e-47,"3","LST1"
1.26727852406187e-51,1.14840683052607,0.449,0.183,2.58461454982419e-47,"3","MS4A4A"
2.39907112605337e-51,1.28669576195775,0.599,0.314,4.89290556158585e-47,"3","MT2A"
3.17909501720406e-51,0.744729628412974,0.852,0.556,6.48376428758768e-47,"3","CD81"
3.64313029622037e-51,1.33123772163506,0.383,0.145,7.43016423914145e-47,"3","TCF7L2"
5.15176194616345e-51,0.809039312562958,0.809,0.504,1.05070184892004e-46,"3","LGALS3"
5.91240737601513e-51,1.22968531554757,0.431,0.177,1.20583548433829e-46,"3","MYADM"
8.32647566575776e-51,1.75565911954648,0.287,0.093,1.6981847120313e-46,"3","SGMS2"
1.40731386840444e-50,1.73916458264616,0.252,0.072,2.87021663461086e-46,"3","NUS1"
1.4384041193253e-50,1.33001716529549,0.34,0.118,2.93362520136396e-46,"3","GCA"
1.86055942663346e-50,0.899914167387566,0.725,0.414,3.79461095061895e-46,"3","CAP1"
2.60684913490901e-50,1.79936600833946,0.25,0.072,5.31666881064692e-46,"3","MOB3B"
3.41340681446827e-50,1.04918308127108,0.603,0.318,6.96164319810804e-46,"3","MGST3"
9.0103985269318e-50,1.02915113513512,0.58,0.29,1.83767077956774e-45,"3","ARL6IP1"
1.70713655235526e-49,1.251765251874,0.335,0.116,3.48170499852855e-45,"3","MAN1A1"
4.86682405069761e-49,1.25274012851472,0.458,0.205,9.92588765139778e-45,"3","ABHD5"
6.82168508212473e-49,0.854791333176882,0.66,0.335,1.39128267249934e-44,"3","EMP3"
7.42355594320301e-49,0.749162684478498,0.863,0.575,1.51403423461625e-44,"3","ANXA2"
1.16368949501337e-48,1.3477541446383,0.321,0.109,2.37334472507976e-44,"3","SLC7A7"
1.25111287478084e-48,0.983173996611464,0.549,0.258,2.55164470811552e-44,"3","RASGEF1B"
1.35843755379822e-48,1.57339047725827,0.281,0.09,2.77053339097148e-44,"3","VAT1"
3.99116402984384e-48,1.18496773974089,0.421,0.172,8.1399790388665e-44,"3","SPI1"
1.39522705424051e-47,1.3018032646208,0.384,0.153,2.84556557712352e-43,"3","BHLHE41"
1.92969475529941e-47,0.748170321048432,0.728,0.385,3.93561245343315e-43,"3","LCP1"
2.2001372202335e-47,1.41319196623147,0.315,0.11,4.48717986066623e-43,"3","COLGALT1"
1.46601483545007e-46,1.09662120716017,0.451,0.196,2.98993725690043e-42,"3","ADAM10"
7.19792022282161e-46,0.507941672730581,1,0.955,1.46801582944447e-41,"3","ACTB"
4.3021851285453e-45,1.28583792720177,0.38,0.152,8.77430656966814e-41,"3","SLC15A3"
2.15904880574408e-44,0.924368455473102,0.562,0.283,4.40338003931505e-40,"3","KLF4"
2.4688900908767e-44,0.387149628181219,0.566,0.28,5.03530134034303e-40,"3","CHIT1"
3.73922660898312e-44,0.518192274531743,0.835,0.492,7.62615266902108e-40,"3","CTSZ"
4.42252558243323e-44,1.0055149444121,0.542,0.272,9.01974092537258e-40,"3","TGOLN2"
7.64355056804729e-44,0.977194497304535,0.585,0.318,1.55890213835325e-39,"3","LY6E"
1.69874242350413e-43,1.41746073384121,0.258,0.082,3.46458517273667e-39,"3","OPN3"
3.99348827796684e-43,0.907101223951531,0.591,0.307,8.14471934291336e-39,"3","TFRC"
4.0126270339e-43,0.381179057367695,0.986,0.821,8.18375283563904e-39,"3","S100A6"
6.0555697994163e-43,1.03852996003663,0.407,0.171,1.23503346059095e-38,"3","TREM2"
6.65128348775303e-43,1.22194465371293,0.381,0.159,1.35652926732723e-38,"3","TCIRG1"
7.0788913635528e-43,1.44218900212665,0.256,0.082,1.44373989359659e-38,"3","DOK2"
8.11038652149312e-43,0.664577906063803,0.835,0.563,1.65411333105852e-38,"3","ARPC2"
2.14262172872401e-42,0.782519003017457,0.687,0.376,4.36987701573262e-38,"3","ZEB2"
3.43236765779682e-42,0.828109193159759,0.471,0.216,7.00031383807662e-38,"3","ANKRD28"
5.44043726841887e-42,1.26120791559965,0.289,0.1,1.10957718089403e-37,"3","FKBP15"
1.16048217688559e-41,0.976935003696884,0.333,0.125,2.36680339975816e-37,"3","PECAM1"
2.10308659596064e-41,0.978932231828797,0.492,0.242,4.28924511246172e-37,"3","ATP6V0D1"
7.93942074425359e-41,0.368954138607551,0.998,0.977,1.61924486079052e-36,"3","TMSB4X"
1.2361572202579e-40,0.449570100802904,0.997,0.793,2.52114265071599e-36,"3","HLA-DRA"
2.23197933540229e-40,0.594989114627197,0.895,0.68,4.55212185455297e-36,"3","OAZ1"
2.36319969588283e-40,0.730657974059737,0.781,0.531,4.81974577975303e-36,"3","UBB"
2.72697482433725e-40,1.07669975947996,0.355,0.14,5.56166515423583e-36,"3","GPRIN3"
3.97016810517615e-40,0.699750236926895,0.748,0.466,8.09715785050676e-36,"3","ARPC5"
1.06580766926982e-39,1.07763590531783,0.406,0.18,2.1737147414758e-35,"3","BAX"
3.30503661657143e-39,1.05544067188627,0.355,0.144,6.74062217949744e-35,"3","PTPN6"
4.15048860927957e-39,1.12349201750515,0.336,0.134,8.46492151862568e-35,"3","LPCAT2"
4.9073694371424e-39,1.41000090026723,0.264,0.092,1.00085799670519e-34,"3","MYD88"
5.95705039681652e-39,0.973304523259345,0.446,0.21,1.21494042843073e-34,"3","PYCARD"
8.83369144708956e-39,1.13975166437348,0.373,0.159,1.80163137063392e-34,"3","ACTN1"
1.76440325872244e-38,0.329766171335984,0.954,0.638,3.59850044616443e-34,"3","PSAP"
1.89464802349039e-38,0.632007233407897,0.847,0.604,3.86413464390865e-34,"3","CALM1"
2.06466494235426e-38,1.343566143937,0.301,0.114,4.21088414993152e-34,"3","OTUD1"
2.16241013651392e-38,0.802755885807457,0.625,0.346,4.41023547342014e-34,"3","AP2S1"
3.45628177861571e-38,1.13471723490818,0.329,0.132,7.04908668748675e-34,"3","SH3BP5"
3.59684664841817e-38,0.953940832053397,0.452,0.213,7.33576873944886e-34,"3","M6PR"
8.06953248435644e-38,0.895993200619341,0.477,0.235,1.64578115018449e-33,"3","MTPN"
1.04514424609363e-37,0.405264547935551,0.998,0.725,2.13157168990796e-33,"3","HLA-DRB1"
3.58924149623309e-37,1.27127094378567,0.272,0.098,7.32025803156738e-33,"3","PLBD1"
3.66606147264373e-37,0.717673725177368,0.722,0.452,7.47693237345688e-33,"3","PSMA7"
3.81229261075315e-37,0.59823472335299,0.571,0.286,7.77517077963104e-33,"3","C1QC"
3.91052606033952e-37,0.831766616622514,0.523,0.265,7.97551790006245e-33,"3","ARHGAP18"
4.8448865767722e-37,0.828500753865907,0.562,0.307,9.8811461733269e-33,"3","RAP1B"
